5,0,1.000399,1.0003989934921265,353312,2825368.6962773274,0,28960,43828,7591,1500,false
5,10.001002,11.001095,1.0000929832458496,347520,2779901.5157339247,0,28960,39395,3312,1500,false
5,1.000399,2.003539,1.0031399726867676,318560,2540502.890313761,0,28960,50045,11958,1500,false
5,11.001095,12.008199,1.0071040391922,333040,2645526.07905044,0,28960,48639,4007,1500,false
5,12.008199,13.015644,1.007444977760315,318560,2529646.8355677472,0,28960,45097,7074,1500,false
5,13.015644,14.013408,0.997763991355896,318560,2554191.193587556,0,28960,42953,5993,1500,false
5,14.013408,15.00291,0.9895020127296448,275120,2224310.7863201024,1,28960,43042,3598,1500,false
5,15.00291,16.003992,1.001081943511963,333040,2661440.4717491157,0,28960,43891,4691,1500,false
5,16.003992,17.001455,0.9974629878997803,318560,2554961.96943205,0,28960,44615,2708,1500,false
5,17.001455,18.006809,1.0053540468215942,318560,2534907.983965416,0,28960,46206,1959,1500,false
5,18.006809,19.000145,0.993336021900177,333040,2682194.082626095,0,28960,42474,2985,1500,false
5,19.000145,20.010406,1.010261058807373,347520,2751922.362801964,0,28960,40643,2438,1500,false
5,20.010406,21.001239,0.9908329844474792,333040,2688969.8282356956,0,28960,40933,2531,1500,false
5,2.003539,3.007952,1.0044130086898804,304080,2421951.9051958984,0,28960,43131,3773,1500,false
5,21.001239,22.005015,1.003775954246521,333040,2654297.4941056017,0,28960,43795,3882,1500,false
5,22.005015,23.000783,0.9957680106163025,347520,2791975.6111459117,0,28960,41202,3526,1500,false
5,23.000783,24.002844,1.0020610094070435,333040,2658840.105530677,0,28960,43910,3460,1500,false
5,24.002844,25.000363,0.997519016265869,347520,2787074.686964166,0,28960,41195,2732,1500,false
5,25.000363,26.004432,1.0040689706802368,333040,2653522.893148442,0,28960,44334,5562,1500,false
5,3.007952,4.001409,0.993457019329071,318560,2565264.475881513,0,28960,44933,4571,1500,false
5,4.001409,5.00351,1.002100944519043,333040,2658734.147066129,0,28960,42318,2215,1500,false
5,5.00351,6.001159,0.9976490139961243,318560,2554485.559798188,0,28960,48398,6457,1500,false
5,6.001159,7.001616,1.0004570484161377,260640,2084167.4345750618,0,28960,51188,15595,1500,false
5,7.001616,8.003115,1.001499056816101,289600,2313332.183622235,0,28960,43195,3516,1500,false
5,8.003115,9.000623,0.9975079894065857,347520,2787105.496422047,0,28960,39198,2108,1500,false
5,9.000623,10.001002,1.000378966331482,318560,2547514.5777460746,0,28960,47103,6608,1500,false
